username,tweet,review
JoseliaMaria_,Frente Brasil Popular e sindicatos se mobilizam em Petrolina contra a terceirização e a Reforma da Previdência http:/joseliamaria.com/frente-brasil-popular-e-sindicatos-se-mobilizam-em-petrolina-contra-a-terceirizacao-e-a-reforma-da-previdencia …,-1
junassis,A prisão do Lula sera usado para abafar a aprovação da reforma da previdência . Igual o escândalo da carne pra aprovar a terceirização .,0
gatare,"A reforma da previdência e a terceirização , derruba este governo PMDB/PSDB, e elege Lula 2018.",-1
NandaDawson,Só queria dizer a gente já tava tudo perdido com essa reforma da previdência agora com essa terceirização q está há alguns passos p virar +,-1
RicardoORamalho,"Guardadas as proporções, MAC é o Lula do SPFC",0
tarlouze,Trabalhadores Da Educação Saem Às Ruas Contra Terceirização E Reforma Da Previdência |… https:/evsarteblog.wordpress.com/2017/03/28/tra balhadores-da-educacao-saem-as-ruas-contra-terceirizacao-e-reforma-da-previdencia-brasil-de-fato …pic.twitter.comlIcqGGz3vy,0
ikmkoji,RTUOLNoticias: Contra Reforma da Previdência e Terceirização : Centrais sindicais marcam nova paralisação geral pa… http://ift.tt/2nbIlpm,-1
amalmei,#ORuimDeSerPobreÉ ter q se preocupar com a reforma da previdência e terceirização,-1
thyago_fla,"Moraes no STF, terceirização , reforma da previdência , eu cada dia fico mais feliz com o governo Temer, tá exatamente como foi previsto",1
laioncastro,O que dizer que não há Plano B quer dizer? Que o PT quer manter forte o embalo do Lula e ao mesmo tempo sustentar o discurso de perseguição.,-1
andreh08,14 milhões de desempregados Reforma trabalhista Reforma da Previdência Terceirização Temos mais coisas para lutar do que comemorar,-1
danieldias1709,"Aécio você é uma piada! Vc deveria estar em Curitiba junto com o Temer, a Dilma e o Lula! Bando de bandidos!",-1
candeiasmix,Veja agora: Candeias têm protestos contra reforma da Previdência e terceirização em Candeias ... - https:/www. candeiasmix.com.br/2017/politica/9642/9642.html … #CandeiasMixpic.twitter.comzxHjq0w4Mk,0
HertzGennari,Faculdades de medicina que apoiaram o golpista Aécio Neves . https:/www.pragmatismopolitico.com.br/2017/05as-mel hores-fotos-das-faculdades-de-medicina-que-apoiaram-aecio-neves.html … via @pragmatismo_,0
OthelinoSilva,"Votação da terceirização não ameaça reforma da Previdência , diz Meirelles http:/dlvr.it/Nj7w2Bpic.twitter.com3LnT7JbJhn",0
carlostestinha,Agora darei minha opinião abalizada sobre reforma da previdência e terceirização .,0
LAML1993,Traduzindo = o PT precisa de novas lideranças mais espertas na corrupção do que o Lula . Que essa corja corrupta seja extinta definitivamente,-1
FronJusciantes,"engraçado é que o temer tem 94% de reprovação mas ainda tem gente que é a favor de reforma da previdência , trabalhista, terceirização",-1
PandaRcds,O Lula sempre foi Fã de Hitler e os mortadelas sempre seguem a ideologia dos nazistas!,-1
PaivaSantista,"Alguém pode me explicar? Dilma defendendo terceirização e reforma da previdência . Volto a dizer, não estou... http://fb.me/19MzjZJCt",-1
casa_dos_pobres,Os golpistas aproveitaram que trabalhadores lutavam para derrotar a reforma da previdência e sacou a lei da terceirização irrestrita.,-1
elzasds,"Então, a Lei da terceirização e a reforma da previdência , com certeza será a morte da CLT.",-1
JVirtuais,"Votação da terceirização não ameaça reforma da Previdência , diz Meirelles http:/www. jornaisvirtuais.com.br/votacao-da-ter ceirizacao-nao-ameaca-reforma-da-previdencia-diz-meirelles/ …pic.twitter.comTmO80XgpJU",0
manteufelgv,"Em dia de protestos contra reforma da previdência esse canalha sanciona terceirização . Se agora protestarem contra isso, sanciona a reforma . https://twitter.com/exame/status/8 47954446382505987 …",-1
itsRaynniere,Ministro descarta usar reforma trabalhista para mudar lei da terceirização http://ift.tt/2nNLYl9 #SomosTodosDilma #Raynniere #BuyRaynnie …,0
PadreMiguelNews,"A dois dias da greve geral contra a ' reforma ' da Previdência , a ' reforma ' trabalhista e a terceirização ... http://fb.me/8MobMHIhY",0
lgelape,"Maioria em ambas rejeita a reforma da previdência . Rejeição a reforma trabalhista, terceirização e E. Médio são menores no dia 26.",-1
veranimer,"Ser contra o Temer não é ser a favor da Dilma ! Vc não conhece o Toni, e já vem ofendendo! Vc é tão estupido qto os petralhas!",-1
aureliajunior71,Ministro descarta usar projeto de reforma para mudar lei da terceirização http://g1.globo.com/economia/noticia/ministro-descarta-usar-reforma-trabalhista-para-mudar-lei-da-terceirizacao.ghtml?utm_source=twitter&utm_medium=share-bar-desktop&utm_campaign=share-bar-feed …,0
Henrique3246303,"Terceirização não serve de parâmetro para reforma da Previdência , diz Imbassahy http:/dlvr.it/NpBJqppic.twitter.comXB4T6feiTZ",0
Celia15115195,"Culpa de vcs que sempre defenderam, esses bandidos do PT, fala aí pra essa vermelha da Flávia, Lobo, e etc. Defender Lula e Dilma, defende.",-1
murilo_zibetti,"então. atos mais q palavras. a ponte para o futuro"" diverge grandemente do programa da dilma .""",-1
gianusbirus,"Primeiro a gente tira a Dilma e depois... Depois aprovaram a PEC 55, Terceirização e querem passar a reforma da Previdência #UmAnoDeGolpe",-1
5ponto0,Trabalhadores da Educação saem às ruas contra terceirização e reforma da Previdência - https:/goo.gl/0i07Si #PreparaGreveGeralpic.twitter.comj2JMs1Oxdj,-1
rubenssantos135,Chupa Aécio kkkkkkkkkkkkkk e quem te falou foi o homem que subiu e vai subir a rampa da presidência em 2018 LULA pic.twitter.com/3LzQAxBZsc,0
Causameespecie,E Aécio fica novamente em segundo. Dilma lidera pesquisa para o senado e Minas. Dilma tem 12% das intenções... http://fb.me/1gudM3APr,0
Shoujofan,Valor Econômico - CNBB critica terceirização e reforma da Previdência - http:/ln.is/www.valor.com.br/pol9p1sK …,0
marcioccpv,"Pior é que ele ficou caladinho diante da reforma da previdência , trabalhista e lei da terceirização . Também,ele é empresário, né?",0
SindFarSC,"Dia de Mobilização - 31 de Março Contra a Reforma da Previdência , Trabalhista e a Terceirização . Preparando a... http://fb.me/5Sq4BwuZH",0
_RenataMR,"Sim, sim. Contra a reforma da previdência e terceirização , principalmente o governo Temer",-1
elvisneves45,"Paralisação geral dia 31 de março!!! Contra a lei da terceirização , contra a reforma da ... http://fb.me/1P7qhwqCo",-1
pedrohdegani,"Bolsonaro diz ser de direita. Mas, é contra a reforma da previdência , reforma trabalhista e a terceirização ! Que... http://fb.me/3zh5Sz0LK",0
SlimRimografia1,"com a #terceirização geral e irrestrita não vai precisar nem de reforma da previdência a contribuição ao INSS cai exponencialmente ao dia, é",-1
orro007,Até jornalista antipetista diz que Palloci mentiu para agradar Moro e incriminar Lula https:/falandoverdades.com.br/2017/09/21/ate-jornalista-antipetista-diz-que-palloci-mentiu-para-agradar-moro-e-incriminar-lula#.WcUyEaQQ-MY.twitter …,0
valeriosobral,"Pois é mentir para o povo o que Lula e o PT vêm fazendo desavergonhadamente na tentativa de antecipar a campanha... http://fb.me/1ytcabtIO""",-1
mah_ueda,"Reforma da Previdência , Projeto de Terceirização e Modernização"" da CLT... Vocês ainda tem alguma dúvida de que tão fudendo com a gente?!""",-1
maicobitencour1,Entenda o que é o brasileiro Votos para um paredão de BBB: 107 mi Votos contra a Reforma da previdência e Terceirizacao menos de 2 mi,-1
Ricamconsult,A agenda do Lula para os próximos meses está lotada... de depoimentos em processos em que ele é réu. http://owl.li/F3Ij30flUaY,-1
depluizamaia,Terceirização irrestrita; reforma trabalhista; reforma da previdência não passarão! Vamos ocupar Brasília! Vamos cercar o Congresso Nacional!,-1
Mad_for_Blood,"É terceirização ,é reforma trabalhista,é reforma da previdência , é congelamento de gastos públicos num período de 20 anos, olha, não tá dando",-1
andreglima434,Votos para um paredão de um big brother: 107 milhões. Votos contra a Reforma da previdência e Terceirizacao : Menos de 2 milhões.,-1
AnaAnagvm,"essa lei de terceirização , do dono da Mabel, vai de contramão à reforma da Previdência Social. Favorece MUITO ao dono da Mabel.",0
fmitabaiana,"CONVITE: palestra sobre ‘ Reforma da Previdência , Terceirização e o impacto junto aos trabalhadores da Enfermagem’ ☛ http:/www. 93noticias.com.br/2017/04/10/convite-palestra-sobre-reforma-da-previdencia-terceirizacao-e-o-impacto-junto-aos-trabalhadores-da-enfermagem …",0
Haddad_Femando,O salário mínimo aumentou 71% durante os governos Lula e Dilma #BrasilQueOPovoQuer,1
fabinho_ram,#jornaldacultura lembrando que os pais da ideia de reforma na previdência são Lula e Dilma,0
CTBBAHIA,"Todos às ruas nesta quarta-feira, 15 de março, para protestar contra a reforma da Previdência , a terceirização e a retirada dos direitos.",-1
CorretorDino,"Temer, Cunha e Alves levaram R$ 250 milhões da Caixa."" e a Dilma levou quase 55 milhões... só que de votos e foi impitimada. #FORATEMER""",0
Petros_Gon,DeputadoSenador quevotouvotará a favor de IMPEACHMENT DILMA TETO DE GASTOS TERCEIRIZAÇÃO REFORMA DA PREVIDÊNCIA não terá meu voto em 2018,0
valeriosobral,"Pois é mentir para o povo o que Lula e o PT vêm fazendo desavergonhadamente na tentativa de antecipar a campanha... http://fb.me/6mBhWco4V""",-1
Sirgalvao,"@tvantena10 perguntem ao candidato sobre Pec de congelamento de gastos, terceirização , reforma da previdência , legislação trabalhista...",-1
lcrive,"Janot acusou cúpula PMDB,pediu prisão de vários senadores,todos adversários do PT,mas enqto.recebiam propina papoiarLula/ DilmaPTeram bons",0
iasminecaron,"Terceirização , reforma da Previdência e Reforma Trabalhista - bolas da vez!!! pic.twitter.com/zYyu2Qok7R",0
RosePaulistinha,Dilma é você??????,0
PoliticaNaWeb,AO VIVO | Cidades têm protestos contra a reforma da Previdência e terceirização http:/dlvr.it/NmddRHpic.twitter.com8UyLzaI7ce,-1
jorgeandrejobim,"New York Times critica congelamento de gastos, reforma da Previdência , terceirização e negociado sobre legislado http://bit.ly/2hYlp9D",-1
jpacheco_adv,Recado para todos aqueles q cometeram crimes! nesse nosso País arrasado por Lula e Dilma ! Cicero pic.twitter.com/iwkcJqUn0i,-1
ChrisRodriguezH,Mourão e o recado a Lula https:/www.oantagonista.com?p=63489,0
lebruci,- Terceirização é aprovada pela câmara; - Reforma da previdência a caminho; - Aumento de impostos Parece ser uma fase meio merda desse país,-1
vicentepedros1,Terceirização + reforma da previdência . Coitado do pobre de direita quando cair a ficha de que ele é pobre.,-1
EdvamBN,Cidades têm protestos contra reforma da Previdência e terceirização http:/www. edvam.com.br/cidades-tem-pr otestos-contra-reforma-da-previdencia-e-terceirizacao/ …pic.twitter.comsoBPh8QJaN,0
Matheus_paess,Alô Dilma e Lula https://twitter.com/vera/status/91 0922947476549633 …,0
viniciusadeol,Reforma da Previdência e terceirização : http://youtu.be/BiQyJ9fzQOk?a via @YouTube,0
bellasabatini,reforma da previdência terceirização irrestrita temer na presidência acho que a permanência nesse país tá ficando inviável,-1
rei_freitas,Tem Moro privilegiado. Por isso não delata nada nunca. Conforto e privilégios. E pensar que a Dilma caiu por não ceder a esse canalha...,-1
borsoiricardo,"Velho eu tô mt puto c essa parada de terceirização , vou ficar mais puto se essa reforma da previdência for aprovada",-1
maisfelis_,"na propaganda, o PROS tava dizendo que era contra a reforma da previdência e terceirização , mas votou a favor... como gostam de enganar! pic.twitter.com/OFSetobwUd",-1
rldgp,"sério, fui fuçar no Twitter desse sujeito e não tem mais nada do Aécio. A ascom foi rápida. Hahahahaha",0
paulodiovani,To ficando deprimido ouvindo esse anticast. AntiCast 281 – Reforma da Previdência e Terceirização https://soundcloud.com/anticastdesign/anticast-281-reforma-da-previdencia-e-terceirizacao …,0
ofgabycampos,Hj vou fazer live no face as 18 horas para falar da reforma da previdência e da terceirização !!!! Fiquem ligadinhos,0
cridaonews1,O machismo na Reforma da Previdência e na lei da Terceirização | Brasil 247 https://evsarteblog.wordpress.com/2017/03/22/o-m achismo-na-reforma-da-previdencia-e-na-lei-da-terceirizacao-brasil-247-2 …pic.twitter.com2uTrx2tAvS,0
SandroCamposSBS,Liberação do FGTS: Bom Reforma da Previdência : Péssima Terceirização : Discutível. Porque não defender só o bom e protestar só contra o ruim?,-1
jorgeandrejobim,País tem protestos contra reforma da Previdência e terceirização | Brasil 247 http://www.brasil247.com/pt/247/brasil/288053Pa%C3%ADs-tem-protestos-contra-reforma-da-Previdencia-e-terceiriza%C3%A7%C3%A3o.htm … …,0
s1mone,Prioridades: 1. Paçoca 2. Carne .... 96. Reforma da Previdência ... 563. Terceirização,-1
Jhanadiva,"Reforma da Previdência #terceirização esse governo está realmente nos matando a curto prazo, um extermínio em massa, holocausto, escravidão!",-1
MichaelHeartbor,"Ué?! Mas o Lula, Dilma e o PT não juram que acabaram com a pobreza? Como eles explicam isso? http://fb.me/DV6YGpqo",-1
dudisilveiraa,"Tá massa hein Brasil: reforma da previdência , câmara aprova terceirização e o Doria quer destruir prédios da Cracolândia #indoemfrente",-1
JoaoRj16,Achei que o Brasil com TEMER não ia piorar mais e vem REFORMA DA PREVIDÊNCIA E TERCEIRIZAÇÃO !,-1
pedroluizsn,AO VIVO | Protestos contra a reforma da Previdência e terceirização ocorrem em várias cidades http://brasil.elpais.com/brasil/2017/03/31/politica/1490973045_399190.html?id_externo_rsoc=TW_CC … via @elpais_brasil,0
MonicaWaldvogel,"Reforma da Previdência e terceirização eles querem, né?",0
Douglas12626875,http:/veja.abril.com.br/politica/ministro-do-stj-e-desembargador-negam-pedidos-de-lula-contra-moro … Mais uma derrota dos advogados de Lula . Vão continuar perdendo processos contra o Juiz Federal Sérgio Moro.,0
AnaVilarino1,"Fica na internet difamando centrais sindicais, PT, PCdoB e Lula. Já sabe quem vai lutar contra a terceirização e reforma da previdência ?",0
maxnoblog,"Presidente do PSDB @Rede45 em Sergipe, @eduardoamorimse é contra a reforma da previdência e a lei da terceirização",0
zasssmine,"Primeiro a gente tira a Dilma e depois... Depois aprovaram a PEC 55, Terceirização e querem passar a reforma da Previdência #VidaPosGolpe",-1
brasil247,Dilma lidera pesquisa para o Senado em Minas | Brasil 247 https://www.brasil247.com/pt/247/minas247/317959Dilma-lidera-pesquisa-para-o-Senado-em-Minas.htm … via @brasil247,0
EllwangerYuri,Farmácia Popular e Ciências sem Fronteiras: cancelados Terceirização e reforma da previdência : aprovados,0
lariusa_,É privatização é terceirização é reforma da previdência é congelamento de gastos por 20 anos j e s u s quanto retrocesso,-1
reneferracioli,o lance da terceirização e reforma da previdência deixa eu explicar pra vocês: imagina que o brasil inteiro fez faculdade de cinema. é isso,0
